issue_date,issue_hour,issue_datetime,lead_hour,target_datetime,pv_forecast_kw
2025-11-08 00:00:00,6,2025-11-08 06:00:00,11,2025-11-08 17:00:00,335.03440000
2025-11-08 00:00:00,6,2025-11-08 06:00:00,12,2025-11-08 18:00:00,0.00000000
2025-11-08 00:00:00,6,2025-11-08 06:00:00,13,2025-11-08 19:00:00,0.00000000
2025-11-08 00:00:00,6,2025-11-08 06:00:00,14,2025-11-08 20:00:00,0.00000000
2025-11-08 00:00:00,6,2025-11-08 06:00:00,15,2025-11-08 21:00:00,0.00000000
2025-11-08 00:00:00,6,2025-11-08 06:00:00,16,2025-11-08 22:00:00,0.00000000
2025-11-08 00:00:00,6,2025-11-08 06:00:00,17,2025-11-08 23:00:00,0.00000000
2025-11-08 00:00:00,6,2025-11-08 06:00:00,18,2025-11-09 00:00:00,0.00000000
2025-11-08 00:00:00,6,2025-11-08 06:00:00,19,2025-11-09 01:00:00,0.00000000
2025-11-08 00:00:00,6,2025-11-08 06:00:00,20,2025-11-09 02:00:00,0.00000000
2025-11-08 00:00:00,6,2025-11-08 06:00:00,21,2025-11-09 03:00:00,0.00000000
2025-11-08 00:00:00,6,2025-11-08 06:00:00,22,2025-11-09 04:00:00,0.00000000
2025-11-08 00:00:00,6,2025-11-08 06:00:00,23,2025-11-09 05:00:00,0.00000000
2025-11-08 00:00:00,6,2025-11-08 06:00:00,24,2025-11-09 06:00:00,0.00000000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,1,2025-11-08 13:00:00,6872.12000000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,2,2025-11-08 14:00:00,6205.49150000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,3,2025-11-08 15:00:00,4614.94190000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,4,2025-11-08 16:00:00,2416.83060000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,5,2025-11-08 17:00:00,364.79560000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,6,2025-11-08 18:00:00,0.00000000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,7,2025-11-08 19:00:00,0.00000000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,8,2025-11-08 20:00:00,0.00000000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,9,2025-11-08 21:00:00,0.00000000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,10,2025-11-08 22:00:00,0.00000000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,11,2025-11-08 23:00:00,0.00000000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,12,2025-11-09 00:00:00,0.00000000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,13,2025-11-09 01:00:00,0.00000000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,14,2025-11-09 02:00:00,0.00000000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,15,2025-11-09 03:00:00,0.00000000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,16,2025-11-09 04:00:00,0.00000000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,17,2025-11-09 05:00:00,0.00000000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,18,2025-11-09 06:00:00,0.00000000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,19,2025-11-09 07:00:00,339.78430000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,20,2025-11-09 08:00:00,2420.87100000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,21,2025-11-09 09:00:00,4629.51590000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,22,2025-11-09 10:00:00,6629.86010000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,23,2025-11-09 11:00:00,8384.88750000
2025-11-08 00:00:00,12,2025-11-08 12:00:00,24,2025-11-09 12:00:00,8858.06250000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,1,2025-11-08 19:00:00,0.00000000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,2,2025-11-08 20:00:00,0.00000000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,3,2025-11-08 21:00:00,0.00000000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,4,2025-11-08 22:00:00,0.00000000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,5,2025-11-08 23:00:00,0.00000000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,6,2025-11-09 00:00:00,0.00000000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,7,2025-11-09 01:00:00,0.00000000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,8,2025-11-09 02:00:00,0.00000000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,9,2025-11-09 03:00:00,0.00000000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,10,2025-11-09 04:00:00,0.00000000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,11,2025-11-09 05:00:00,0.00000000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,12,2025-11-09 06:00:00,0.00000000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,13,2025-11-09 07:00:00,370.60000000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,14,2025-11-09 08:00:00,2206.99380000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,15,2025-11-09 09:00:00,4042.81080000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,16,2025-11-09 10:00:00,5531.29480000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,17,2025-11-09 11:00:00,5948.03390000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,18,2025-11-09 12:00:00,7177.85880000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,19,2025-11-09 13:00:00,7061.10900000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,20,2025-11-09 14:00:00,5781.42680000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,21,2025-11-09 15:00:00,3884.90940000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,22,2025-11-09 16:00:00,2006.63630000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,23,2025-11-09 17:00:00,340.28320000
2025-11-08 00:00:00,18,2025-11-08 18:00:00,24,2025-11-09 18:00:00,0.00000000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,1,2025-11-09 01:00:00,0.00000000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,2,2025-11-09 02:00:00,0.00000000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,3,2025-11-09 03:00:00,0.00000000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,4,2025-11-09 04:00:00,0.00000000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,5,2025-11-09 05:00:00,0.00000000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,6,2025-11-09 06:00:00,0.00000000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,7,2025-11-09 07:00:00,388.80650000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,8,2025-11-09 08:00:00,2256.19880000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,9,2025-11-09 09:00:00,4351.02550000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,10,2025-11-09 10:00:00,5609.02990000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,11,2025-11-09 11:00:00,6910.10760000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,12,2025-11-09 12:00:00,7163.85810000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,13,2025-11-09 13:00:00,6562.36770000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,14,2025-11-09 14:00:00,5352.24720000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,15,2025-11-09 15:00:00,4086.00100000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,16,2025-11-09 16:00:00,2595.54720000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,17,2025-11-09 17:00:00,503.72330000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,18,2025-11-09 18:00:00,0.00000000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,19,2025-11-09 19:00:00,0.00000000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,20,2025-11-09 20:00:00,0.00000000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,21,2025-11-09 21:00:00,0.00000000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,22,2025-11-09 22:00:00,0.00000000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,23,2025-11-09 23:00:00,0.00000000
2025-11-09 00:00:00,0,2025-11-09 00:00:00,24,2025-11-10 00:00:00,0.00000000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,1,2025-11-09 07:00:00,370.57460000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,2,2025-11-09 08:00:00,2215.21740000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,3,2025-11-09 09:00:00,4201.38990000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,4,2025-11-09 10:00:00,5807.56750000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,5,2025-11-09 11:00:00,6902.20340000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,6,2025-11-09 12:00:00,7572.96920000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,7,2025-11-09 13:00:00,6833.83120000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,8,2025-11-09 14:00:00,6141.73890000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,9,2025-11-09 15:00:00,4199.44400000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,10,2025-11-09 16:00:00,2520.43360000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,11,2025-11-09 17:00:00,476.03210000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,12,2025-11-09 18:00:00,0.00000000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,13,2025-11-09 19:00:00,0.00000000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,14,2025-11-09 20:00:00,0.00000000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,15,2025-11-09 21:00:00,0.00000000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,16,2025-11-09 22:00:00,0.00000000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,17,2025-11-09 23:00:00,0.00000000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,18,2025-11-10 00:00:00,0.00000000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,19,2025-11-10 01:00:00,0.00000000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,20,2025-11-10 02:00:00,0.00000000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,21,2025-11-10 03:00:00,0.00000000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,22,2025-11-10 04:00:00,0.00000000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,23,2025-11-10 05:00:00,0.00000000
2025-11-09 00:00:00,6,2025-11-09 06:00:00,24,2025-11-10 06:00:00,0.00000000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,1,2025-11-09 13:00:00,6888.16170000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,2,2025-11-09 14:00:00,5886.89360000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,3,2025-11-09 15:00:00,3875.01410000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,4,2025-11-09 16:00:00,2384.10290000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,5,2025-11-09 17:00:00,437.06940000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,6,2025-11-09 18:00:00,0.00000000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,7,2025-11-09 19:00:00,0.00000000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,8,2025-11-09 20:00:00,0.00000000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,9,2025-11-09 21:00:00,0.00000000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,10,2025-11-09 22:00:00,0.00000000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,11,2025-11-09 23:00:00,0.00000000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,12,2025-11-10 00:00:00,0.00000000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,13,2025-11-10 01:00:00,0.00000000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,14,2025-11-10 02:00:00,0.00000000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,15,2025-11-10 03:00:00,0.00000000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,16,2025-11-10 04:00:00,0.00000000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,17,2025-11-10 05:00:00,0.00000000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,18,2025-11-10 06:00:00,0.00000000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,19,2025-11-10 07:00:00,231.53140000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,20,2025-11-10 08:00:00,1543.07460000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,21,2025-11-10 09:00:00,3208.45910000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,22,2025-11-10 10:00:00,5733.84090000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,23,2025-11-10 11:00:00,6278.47830000
2025-11-09 00:00:00,12,2025-11-09 12:00:00,24,2025-11-10 12:00:00,7008.27230000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,1,2025-11-09 19:00:00,0.00000000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,2,2025-11-09 20:00:00,0.00000000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,3,2025-11-09 21:00:00,0.00000000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,4,2025-11-09 22:00:00,0.00000000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,5,2025-11-09 23:00:00,0.00000000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,6,2025-11-10 00:00:00,0.00000000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,7,2025-11-10 01:00:00,0.00000000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,8,2025-11-10 02:00:00,0.00000000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,9,2025-11-10 03:00:00,0.00000000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,10,2025-11-10 04:00:00,0.00000000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,11,2025-11-10 05:00:00,0.00000000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,12,2025-11-10 06:00:00,0.00000000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,13,2025-11-10 07:00:00,365.39640000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,14,2025-11-10 08:00:00,2347.28340000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,15,2025-11-10 09:00:00,3699.84680000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,16,2025-11-10 10:00:00,4578.64160000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,17,2025-11-10 11:00:00,5531.44890000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,18,2025-11-10 12:00:00,6229.08570000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,19,2025-11-10 13:00:00,5430.30820000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,20,2025-11-10 14:00:00,4735.06510000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,21,2025-11-10 15:00:00,3511.84010000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,22,2025-11-10 16:00:00,1660.36810000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,23,2025-11-10 17:00:00,251.23500000
2025-11-09 00:00:00,18,2025-11-09 18:00:00,24,2025-11-10 18:00:00,0.00000000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,1,2025-11-10 01:00:00,0.00000000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,2,2025-11-10 02:00:00,0.00000000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,3,2025-11-10 03:00:00,0.00000000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,4,2025-11-10 04:00:00,0.00000000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,5,2025-11-10 05:00:00,0.00000000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,6,2025-11-10 06:00:00,0.00000000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,7,2025-11-10 07:00:00,318.27440000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,8,2025-11-10 08:00:00,2060.06870000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,9,2025-11-10 09:00:00,4172.12710000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,10,2025-11-10 10:00:00,6385.78490000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,11,2025-11-10 11:00:00,7321.87770000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,12,2025-11-10 12:00:00,7072.50870000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,13,2025-11-10 13:00:00,6809.59790000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,14,2025-11-10 14:00:00,5430.78370000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,15,2025-11-10 15:00:00,3469.31750000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,16,2025-11-10 16:00:00,1757.90990000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,17,2025-11-10 17:00:00,301.52100000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,18,2025-11-10 18:00:00,0.00000000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,19,2025-11-10 19:00:00,0.00000000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,20,2025-11-10 20:00:00,0.00000000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,21,2025-11-10 21:00:00,0.00000000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,22,2025-11-10 22:00:00,0.00000000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,23,2025-11-10 23:00:00,0.00000000
2025-11-10 00:00:00,0,2025-11-10 00:00:00,24,2025-11-11 00:00:00,0.00000000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,1,2025-11-10 07:00:00,329.36770000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,2,2025-11-10 08:00:00,2088.12790000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,3,2025-11-10 09:00:00,3811.65050000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,4,2025-11-10 10:00:00,5624.92260000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,5,2025-11-10 11:00:00,5942.51290000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,6,2025-11-10 12:00:00,6118.29740000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,7,2025-11-10 13:00:00,6210.11330000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,8,2025-11-10 14:00:00,5755.58380000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,9,2025-11-10 15:00:00,4090.28830000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,10,2025-11-10 16:00:00,2004.11360000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,11,2025-11-10 17:00:00,336.71500000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,12,2025-11-10 18:00:00,0.00000000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,13,2025-11-10 19:00:00,0.00000000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,14,2025-11-10 20:00:00,0.00000000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,15,2025-11-10 21:00:00,0.00000000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,16,2025-11-10 22:00:00,0.00000000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,17,2025-11-10 23:00:00,0.00000000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,18,2025-11-11 00:00:00,0.00000000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,19,2025-11-11 01:00:00,0.00000000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,20,2025-11-11 02:00:00,0.00000000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,21,2025-11-11 03:00:00,0.00000000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,22,2025-11-11 04:00:00,0.00000000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,23,2025-11-11 05:00:00,0.00000000
2025-11-10 00:00:00,6,2025-11-10 06:00:00,24,2025-11-11 06:00:00,0.00000000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,1,2025-11-10 13:00:00,6768.32860000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,2,2025-11-10 14:00:00,5852.08590000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,3,2025-11-10 15:00:00,4006.75850000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,4,2025-11-10 16:00:00,2031.10180000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,5,2025-11-10 17:00:00,318.00960000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,6,2025-11-10 18:00:00,0.00000000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,7,2025-11-10 19:00:00,0.00000000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,8,2025-11-10 20:00:00,0.00000000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,9,2025-11-10 21:00:00,0.00000000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,10,2025-11-10 22:00:00,0.00000000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,11,2025-11-10 23:00:00,0.00000000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,12,2025-11-11 00:00:00,0.00000000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,13,2025-11-11 01:00:00,0.00000000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,14,2025-11-11 02:00:00,0.00000000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,15,2025-11-11 03:00:00,0.00000000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,16,2025-11-11 04:00:00,0.00000000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,17,2025-11-11 05:00:00,0.00000000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,18,2025-11-11 06:00:00,0.00000000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,19,2025-11-11 07:00:00,376.79820000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,20,2025-11-11 08:00:00,2698.91250000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,21,2025-11-11 09:00:00,4938.24720000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,22,2025-11-11 10:00:00,6908.51250000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,23,2025-11-11 11:00:00,8384.88750000
2025-11-10 00:00:00,12,2025-11-10 12:00:00,24,2025-11-11 12:00:00,8858.06250000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,1,2025-11-10 19:00:00,0.00000000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,2,2025-11-10 20:00:00,0.00000000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,3,2025-11-10 21:00:00,0.00000000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,4,2025-11-10 22:00:00,0.00000000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,5,2025-11-10 23:00:00,0.00000000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,6,2025-11-11 00:00:00,0.00000000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,7,2025-11-11 01:00:00,0.00000000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,8,2025-11-11 02:00:00,0.00000000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,9,2025-11-11 03:00:00,0.00000000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,10,2025-11-11 04:00:00,0.00000000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,11,2025-11-11 05:00:00,0.00000000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,12,2025-11-11 06:00:00,0.00000000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,13,2025-11-11 07:00:00,353.41640000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,14,2025-11-11 08:00:00,2670.18480000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,15,2025-11-11 09:00:00,4747.19220000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,16,2025-11-11 10:00:00,6352.47670000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,17,2025-11-11 11:00:00,7857.60950000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,18,2025-11-11 12:00:00,8027.09370000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,19,2025-11-11 13:00:00,6137.49130000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,20,2025-11-11 14:00:00,5550.73440000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,21,2025-11-11 15:00:00,3274.92610000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,22,2025-11-11 16:00:00,1805.53860000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,23,2025-11-11 17:00:00,300.91400000
2025-11-10 00:00:00,18,2025-11-10 18:00:00,24,2025-11-11 18:00:00,0.00000000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,1,2025-11-11 01:00:00,0.00000000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,2,2025-11-11 02:00:00,0.00000000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,3,2025-11-11 03:00:00,0.00000000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,4,2025-11-11 04:00:00,0.00000000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,5,2025-11-11 05:00:00,0.00000000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,6,2025-11-11 06:00:00,0.00000000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,7,2025-11-11 07:00:00,292.70990000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,8,2025-11-11 08:00:00,2033.46840000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,9,2025-11-11 09:00:00,3643.40170000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,10,2025-11-11 10:00:00,4758.25550000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,11,2025-11-11 11:00:00,6493.41800000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,12,2025-11-11 12:00:00,6998.30860000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,13,2025-11-11 13:00:00,6409.22060000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,14,2025-11-11 14:00:00,5990.51170000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,15,2025-11-11 15:00:00,3814.08620000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,16,2025-11-11 16:00:00,1954.01010000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,17,2025-11-11 17:00:00,336.53310000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,18,2025-11-11 18:00:00,0.00000000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,19,2025-11-11 19:00:00,0.00000000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,20,2025-11-11 20:00:00,0.00000000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,21,2025-11-11 21:00:00,0.00000000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,22,2025-11-11 22:00:00,0.00000000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,23,2025-11-11 23:00:00,0.00000000
2025-11-11 00:00:00,0,2025-11-11 00:00:00,24,2025-11-12 00:00:00,0.00000000
2025-11-11 00:00:00,6,2025-11-11 06:00:00,1,2025-11-11 07:00:00,331.12840000
2025-11-11 00:00:00,6,2025-11-11 06:00:00,2,2025-11-11 08:00:00,2253.90060000
2025-11-11 00:00:00,6,2025-11-11 06:00:00,3,2025-11-11 09:00:00,4156.54830000
2025-11-11 00:00:00,6,2025-11-11 06:00:00,4,2025-11-11 10:00:00,5569.34100000
