time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
157500,0.16838588,0.16827447,0.16793945,0.16737837,0.16658703,0.16555927,0.16428668,0.16275812,0.16095910,0.15887084,0.15646886,0.15372089,0.15058368,0.14699761,0.14287767,0.13809646,0.13244979,0.12557563,0.11671933,0.10372494,0.05431783
157560,0.16835604,0.16824467,0.16790975,0.16734885,0.16655775,0.16553030,0.16425809,0.16272999,0.16093151,0.15884387,0.15644259,0.15369542,0.15055910,0.14697404,0.14285523,0.13807531,0.13243011,0.12555769,0.11670355,0.10371211,0.05431448
157620,0.16832623,0.16821489,0.16788008,0.16731934,0.16652848,0.16550135,0.16422952,0.16270188,0.16090394,0.15881691,0.15641633,0.15366996,0.15053453,0.14695048,0.14283280,0.13805417,0.13241045,0.12553977,0.11668777,0.10369928,0.05431113
157680,0.16829644,0.16818514,0.16785043,0.16728986,0.16649924,0.16547242,0.16420098,0.16267380,0.16087639,0.15878998,0.15639010,0.15364452,0.15050999,0.14692694,0.14281039,0.13803305,0.13239081,0.12552187,0.11667201,0.10368646,0.05430779
157740,0.16826667,0.16815540,0.16782080,0.16726040,0.16647003,0.16544351,0.16417246,0.16264573,0.16084886,0.15876307,0.15636389,0.15361910,0.15048546,0.14690342,0.14278800,0.13801194,0.13237118,0.12550398,0.11665626,0.10367365,0.05430445
157800,0.16823693,0.16812569,0.16779119,0.16723097,0.16644083,0.16541463,0.16414396,0.16261769,0.16082135,0.15873618,0.15633770,0.15359370,0.15046095,0.14687991,0.14276563,0.13799085,0.13235156,0.12548610,0.11664052,0.10366085,0.05430111
157860,0.16820721,0.16809601,0.16776160,0.16720155,0.16641166,0.16538577,0.16411548,0.16258967,0.16079387,0.15870930,0.15631153,0.15356832,0.15043646,0.14685643,0.14274327,0.13796978,0.13233196,0.12546823,0.11662479,0.10364806,0.05429778
157920,0.16817751,0.16806634,0.16773204,0.16717216,0.16638251,0.16535693,0.16408702,0.16256167,0.16076640,0.15868245,0.15628538,0.15354296,0.15041199,0.14683296,0.14272093,0.13794872,0.13231237,0.12545038,0.11660907,0.10363527,0.05429446
157980,0.16814784,0.16803671,0.16770251,0.16714280,0.16635338,0.16532811,0.16405859,0.16253369,0.16073896,0.15865562,0.15625924,0.15351762,0.15038754,0.14680950,0.14269861,0.13792767,0.13229280,0.12543253,0.11659336,0.10362250,0.05429114
158040,0.16811819,0.16800709,0.16767299,0.16711345,0.16632428,0.16529932,0.16403017,0.16250573,0.16071153,0.15862881,0.15623313,0.15349230,0.15036311,0.14678607,0.14267630,0.13790665,0.13227324,0.12541471,0.11657767,0.10360973,0.05428782
158100,0.16808856,0.16797749,0.16764350,0.16708413,0.16629520,0.16527055,0.16400178,0.16247780,0.16068413,0.15860202,0.15620704,0.15346699,0.15033869,0.14676265,0.14265401,0.13788563,0.13225370,0.12539689,0.11656199,0.10359698,0.05428450
158160,0.16805895,0.16794792,0.16761403,0.16705483,0.16626614,0.16524180,0.16397342,0.16244989,0.16065675,0.15857525,0.15618097,0.15344171,0.15031429,0.14673925,0.14263173,0.13786464,0.13223417,0.12537909,0.11654631,0.10358423,0.05428119
158220,0.16802937,0.16791838,0.16758458,0.16702556,0.16623710,0.16521307,0.16394507,0.16242200,0.16062939,0.15854851,0.15615492,0.15341645,0.15028992,0.14671587,0.14260948,0.13784365,0.13221465,0.12536130,0.11653065,0.10357149,0.05427789
158280,0.16799981,0.16788885,0.16755516,0.16699630,0.16620808,0.16518436,0.16391675,0.16239413,0.16060205,0.15852178,0.15612888,0.15339120,0.15026556,0.14669251,0.14258724,0.13782269,0.13219515,0.12534352,0.11651500,0.10355876,0.05427459
158340,0.16797028,0.16785935,0.16752576,0.16696707,0.16617909,0.16515568,0.16388844,0.16236628,0.16057473,0.15849507,0.15610287,0.15336597,0.15024121,0.14666916,0.14256501,0.13780174,0.13217567,0.12532576,0.11649936,0.10354604,0.05427129
158400,0.16794076,0.16782987,0.16749638,0.16693786,0.16615012,0.16512702,0.16386016,0.16233845,0.16054744,0.15846838,0.15607688,0.15334077,0.15021689,0.14664583,0.14254281,0.13778080,0.13215619,0.12530801,0.11648373,0.10353333,0.05426800
158460,0.16791128,0.16780042,0.16746703,0.16690868,0.16612118,0.16509838,0.16383191,0.16231065,0.16052016,0.15844172,0.15605091,0.15331558,0.15019259,0.14662253,0.14252062,0.13775989,0.13213674,0.12529028,0.11646812,0.10352063,0.05426471
158520,0.16788181,0.16777099,0.16743770,0.16687952,0.16609226,0.16506977,0.16380367,0.16228287,0.16049291,0.15841508,0.15602496,0.15329041,0.15016831,0.14659923,0.14249844,0.13773898,0.13211730,0.12527255,0.11645251,0.10350793,0.05426142
158580,0.16785237,0.16774158,0.16740839,0.16685038,0.16606335,0.16504118,0.16377546,0.16225510,0.16046568,0.15838845,0.15599903,0.15326526,0.15014404,0.14657596,0.14247629,0.13771810,0.13209787,0.12525484,0.11643692,0.10349525,0.05425814
158640,0.16782295,0.16771219,0.16737911,0.16682126,0.16603447,0.16501260,0.16374726,0.16222736,0.16043846,0.15836184,0.15597311,0.15324013,0.15011979,0.14655270,0.14245415,0.13769722,0.13207845,0.12523714,0.11642134,0.10348257,0.05425486
158700,0.16779355,0.16768282,0.16734984,0.16679217,0.16600562,0.16498405,0.16371909,0.16219964,0.16041127,0.15833526,0.15594722,0.15321502,0.15009556,0.14652946,0.14243202,0.13767636,0.13205905,0.12521946,0.11640576,0.10346990,0.05425159
158760,0.16776417,0.16765348,0.16732060,0.16676310,0.16597678,0.16495552,0.16369094,0.16217194,0.16038410,0.15830869,0.15592134,0.15318993,0.15007134,0.14650623,0.14240991,0.13765552,0.13203966,0.12520178,0.11639020,0.10345724,0.05424832
158820,0.16773482,0.16762416,0.16729138,0.16673405,0.16594797,0.16492702,0.16366281,0.16214426,0.16035695,0.15828215,0.15589549,0.15316485,0.15004715,0.14648303,0.14238782,0.13763469,0.13202029,0.12518412,0.11637465,0.10344459,0.05424505
158880,0.16770549,0.16759486,0.16726218,0.16670502,0.16591918,0.16489853,0.16363470,0.16211661,0.16032982,0.15825562,0.15586966,0.15313980,0.15002297,0.14645984,0.14236574,0.13761388,0.13200093,0.12516647,0.11635911,0.10343195,0.05424179
158940,0.16767618,0.16756559,0.16723301,0.16667601,0.16589041,0.16487007,0.16360662,0.16208897,0.16030271,0.15822912,0.15584384,0.15311476,0.14999881,0.14643667,0.14234369,0.13759309,0.13198159,0.12514884,0.11634358,0.10341932,0.05423854
159000,0.16764690,0.16753634,0.16720386,0.16664703,0.16586166,0.16484163,0.16357855,0.16206136,0.16027562,0.15820264,0.15581804,0.15308975,0.14997467,0.14641351,0.14232164,0.13757231,0.13196226,0.12513122,0.11632807,0.10340670,0.05423528
159060,0.16761763,0.16750711,0.16717473,0.16661807,0.16583294,0.16481321,0.16355051,0.16203376,0.16024855,0.15817617,0.15579227,0.15306475,0.14995055,0.14639037,0.14229962,0.13755154,0.13194294,0.12511361,0.11631256,0.10339408,0.05423203
159120,0.16758839,0.16747790,0.16714562,0.16658913,0.16580423,0.16478481,0.16352249,0.16200619,0.16022150,0.15814973,0.15576651,0.15303977,0.14992644,0.14636725,0.14227761,0.13753079,0.13192364,0.12509601,0.11629707,0.10338148,0.05422879
159180,0.16755917,0.16744872,0.16711654,0.16656021,0.16577555,0.16475644,0.16349449,0.16197864,0.16019448,0.15812330,0.15574077,0.15301481,0.14990236,0.14634415,0.14225561,0.13751005,0.13190435,0.12507842,0.11628158,0.10336888,0.05422555
159240,0.16752998,0.16741955,0.16708748,0.16653132,0.16574689,0.16472808,0.16346651,0.16195111,0.16016747,0.15809690,0.15571506,0.15298986,0.14987829,0.14632107,0.14223363,0.13748933,0.13188508,0.12506085,0.11626611,0.10335629,0.05422231
159300,0.16750081,0.16739041,0.16705844,0.16650245,0.16571826,0.16469975,0.16343855,0.16192360,0.16014048,0.15807052,0.15568936,0.15296494,0.14985424,0.14629800,0.14221167,0.13746863,0.13186582,0.12504329,0.11625065,0.10334371,0.05421907
159360,0.16747166,0.16736130,0.16702942,0.16647360,0.16568964,0.16467144,0.16341062,0.16189611,0.16011352,0.15804415,0.15566368,0.15294004,0.14983021,0.14627495,0.14218973,0.13744794,0.13184657,0.12502575,0.11623520,0.10333114,0.05421585
159420,0.16744253,0.16733220,0.16700043,0.16644477,0.16566105,0.16464315,0.16338270,0.16186864,0.16008657,0.15801781,0.15563802,0.15291515,0.14980619,0.14625191,0.14216780,0.13742727,0.13182734,0.12500821,0.11621975,0.10331858,0.05421262
159480,0.16741342,0.16730313,0.16697145,0.16641596,0.16563248,0.16461488,0.16335481,0.16184120,0.16005965,0.15799148,0.15561238,0.15289028,0.14978220,0.14622889,0.14214589,0.13740661,0.13180812,0.12499069,0.11620433,0.10330602,0.05420940
159540,0.16738434,0.16727408,0.16694250,0.16638718,0.16560393,0.16458664,0.16332694,0.16181377,0.16003274,0.15796518,0.15558676,0.15286544,0.14975822,0.14620590,0.14212399,0.13738596,0.13178892,0.12497318,0.11618891,0.10329348,0.05420618
159600,0.16735528,0.16724505,0.16691357,0.16635842,0.16557540,0.16455841,0.16329909,0.16178637,0.16000586,0.15793890,0.15556116,0.15284061,0.14973426,0.14618291,0.14210211,0.13736533,0.13176973,0.12495569,0.11617350,0.10328094,0.05420297
159660,0.16732624,0.16721605,0.16688467,0.16632968,0.16554690,0.16453021,0.16327126,0.16175898,0.15997900,0.15791263,0.15553558,0.15281580,0.14971031,0.14615995,0.14208025,0.13734472,0.13175055,0.12493820,0.11615810,0.10326841,0.05419976
159720,0.16729722,0.16718706,0.16685579,0.16630096,0.16551841,0.16450203,0.16324345,0.16173162,0.15995216,0.15788639,0.15551001,0.15279100,0.14968639,0.14613700,0.14205840,0.13732412,0.13173139,0.12492073,0.11614272,0.10325589,0.05419655
159780,0.16726823,0.16715810,0.16682692,0.16627226,0.16548995,0.16447387,0.16321566,0.16170428,0.15992533,0.15786016,0.15548447,0.15276623,0.14966248,0.14611407,0.14203657,0.13730354,0.13171224,0.12490327,0.11612734,0.10324338,0.05419335
159840,0.16723926,0.16712916,0.16679808,0.16624359,0.16546151,0.16444573,0.16318790,0.16167696,0.15989853,0.15783396,0.15545894,0.15274147,0.14963859,0.14609115,0.14201475,0.13728297,0.13169311,0.12488583,0.11611198,0.10323088,0.05419015
159900,0.16721031,0.16710025,0.16676927,0.16621494,0.16543309,0.16441762,0.16316015,0.16164966,0.15987175,0.15780777,0.15543344,0.15271674,0.14961472,0.14606825,0.14199295,0.13726242,0.13167399,0.12486839,0.11609663,0.10321839,0.05418695
159960,0.16718138,0.16707135,0.16674047,0.16618631,0.16540470,0.16438952,0.16313243,0.16162238,0.15984499,0.15778161,0.15540795,0.15269202,0.14959087,0.14604537,0.14197117,0.13724188,0.13165488,0.12485097,0.11608128,0.10320590,0.05418376
160020,0.16715247,0.16704248,0.16671170,0.16615770,0.16537632,0.16436145,0.16310473,0.16159512,0.15981825,0.15775546,0.15538249,0.15266732,0.14956703,0.14602251,0.14194940,0.13722135,0.13163579,0.12483357,0.11606595,0.10319343,0.05418058
160080,0.16712359,0.16701363,0.16668295,0.16612912,0.16534797,0.16433340,0.16307705,0.16156788,0.15979153,0.15772934,0.15535704,0.15264264,0.14954322,0.14599966,0.14192765,0.13720084,0.13161671,0.12481617,0.11605063,0.10318096,0.05417739
160140,0.16709473,0.16698480,0.16665422,0.16610055,0.16531964,0.16430536,0.16304939,0.16154066,0.15976482,0.15770323,0.15533161,0.15261798,0.14951942,0.14597683,0.14190591,0.13718035,0.13159764,0.12479879,0.11603532,0.10316850,0.05417422
160200,0.16706589,0.16695599,0.16662551,0.16607201,0.16529133,0.16427736,0.16302175,0.16151347,0.15973814,0.15767715,0.15530620,0.15259333,0.14949563,0.14595402,0.14188419,0.13715987,0.13157859,0.12478141,0.11602002,0.10315605,0.05417104
160260,0.16703707,0.16692721,0.16659682,0.16604349,0.16526304,0.16424937,0.16299413,0.16148629,0.15971148,0.15765108,0.15528081,0.15256871,0.14947187,0.14593122,0.14186249,0.13713941,0.13155955,0.12476406,0.11600473,0.10314361,0.05416787
160320,0.16700828,0.16689845,0.16656816,0.16601499,0.16523477,0.16422140,0.16296653,0.16145913,0.15968484,0.15762503,0.15525544,0.15254410,0.14944812,0.14590845,0.14184080,0.13711896,0.13154053,0.12474671,0.11598946,0.10313118,0.05416470
160380,0.16697950,0.16686971,0.16653952,0.16598651,0.16520653,0.16419345,0.16293896,0.16143200,0.15965822,0.15759901,0.15523009,0.15251951,0.14942439,0.14588568,0.14181913,0.13709853,0.13152152,0.12472938,0.11597419,0.10311875,0.05416154
160440,0.16695075,0.16684099,0.16651090,0.16595806,0.16517830,0.16416553,0.16291140,0.16140488,0.15963162,0.15757300,0.15520475,0.15249494,0.14940068,0.14586294,0.14179747,0.13707811,0.13150252,0.12471205,0.11595893,0.10310634,0.05415838
160500,0.16692202,0.16681229,0.16648230,0.16592962,0.16515010,0.16413763,0.16288387,0.16137779,0.15960504,0.15754701,0.15517944,0.15247039,0.14937699,0.14584021,0.14177583,0.13705770,0.13148354,0.12469474,0.11594369,0.10309393,0.05415522
160560,0.16689332,0.16678362,0.16645372,0.16590121,0.16512192,0.16410974,0.16285635,0.16135071,0.15957848,0.15752104,0.15515414,0.15244585,0.14935331,0.14581750,0.14175421,0.13703731,0.13146457,0.12467745,0.11592845,0.10308153,0.05415207
160620,0.16686463,0.16675496,0.16642517,0.16587282,0.16509376,0.16408188,0.16282886,0.16132366,0.15955194,0.15749509,0.15512887,0.15242134,0.14932965,0.14579480,0.14173260,0.13701694,0.13144561,0.12466016,0.11591323,0.10306914,0.05414892
160680,0.16683597,0.16672633,0.16639664,0.16584445,0.16506562,0.16405404,0.16280139,0.16129663,0.15952542,0.15746916,0.15510361,0.15239684,0.14930601,0.14577212,0.14171101,0.13699658,0.13142667,0.12464289,0.11589802,0.10305676,0.05414578
160740,0.16680732,0.16669772,0.16636812,0.16581611,0.16503750,0.16402623,0.16277394,0.16126962,0.15949892,0.15744325,0.15507837,0.15237236,0.14928238,0.14574946,0.14168943,0.13697624,0.13140774,0.12462563,0.11588281,0.10304439,0.05414264
160800,0.16677870,0.16666914,0.16633964,0.16578778,0.16500941,0.16399843,0.16274650,0.16124262,0.15947244,0.15741736,0.15505315,0.15234790,0.14925878,0.14572682,0.14166787,0.13695591,0.13138883,0.12460838,0.11586762,0.10303202,0.05413950
160860,0.16675011,0.16664057,0.16631117,0.16575948,0.16498133,0.16397065,0.16271910,0.16121565,0.15944598,0.15739149,0.15502795,0.15232346,0.14923519,0.14570419,0.14164633,0.13693559,0.13136993,0.12459115,0.11585244,0.10301966,0.05413637
160920,0.16672153,0.16661203,0.16628272,0.16573119,0.16495328,0.16394290,0.16269171,0.16118870,0.15941954,0.15736564,0.15500277,0.15229903,0.14921162,0.14568158,0.14162480,0.13691529,0.13135104,0.12457392,0.11583727,0.10300732,0.05413324
160980,0.16669297,0.16658350,0.16625430,0.16570293,0.16492525,0.16391516,0.16266434,0.16116177,0.15939312,0.15733980,0.15497760,0.15227462,0.14918806,0.14565898,0.14160328,0.13689500,0.13133217,0.12455671,0.11582211,0.10299498,0.05413011
161040,0.16666444,0.16655500,0.16622589,0.16567469,0.16489724,0.16388745,0.16263699,0.16113486,0.15936672,0.15731399,0.15495246,0.15225024,0.14916453,0.14563640,0.14158178,0.13687473,0.13131331,0.12453951,0.11580696,0.10298265,0.05412699
161100,0.16663593,0.16652652,0.16619751,0.16564647,0.16486925,0.16385976,0.16260966,0.16110797,0.15934034,0.15728820,0.15492733,0.15222587,0.14914101,0.14561384,0.14156030,0.13685448,0.13129446,0.12452233,0.11579182,0.10297032,0.05412387
161160,0.16660744,0.16649807,0.16616915,0.16561828,0.16484128,0.16383208,0.16258236,0.16108110,0.15931398,0.15726242,0.15490223,0.15220151,0.14911750,0.14559129,0.14153884,0.13683423,0.13127563,0.12450515,0.11577669,0.10295801,0.05412076
161220,0.16657897,0.16646963,0.16614081,0.16559010,0.16481333,0.16380443,0.16255507,0.16105425,0.15928764,0.15723667,0.15487714,0.15217718,0.14909402,0.14556877,0.14151738,0.13681401,0.13125681,0.12448799,0.11576157,0.10294570,0.05411765
161280,0.16655052,0.16644122,0.16611250,0.16556194,0.16478541,0.16377680,0.16252780,0.16102742,0.15926131,0.15721093,0.15485207,0.15215286,0.14907055,0.14554625,0.14149595,0.13679379,0.13123800,0.12447084,0.11574647,0.10293341,0.05411454
161340,0.16652210,0.16641282,0.16608420,0.16553381,0.16475750,0.16374919,0.16250056,0.16100061,0.15923501,0.15718521,0.15482702,0.15212856,0.14904710,0.14552376,0.14147453,0.13677360,0.13121921,0.12445370,0.11573137,0.10292112,0.05411144
161400,0.16649369,0.16638445,0.16605593,0.16550570,0.16472962,0.16372160,0.16247334,0.16097382,0.15920873,0.15715951,0.15480198,0.15210428,0.14902367,0.14550128,0.14145313,0.13675341,0.13120043,0.12443658,0.11571628,0.10290884,0.05410834
161460,0.16646531,0.16635610,0.16602767,0.16547761,0.16470176,0.16369404,0.16244613,0.16094705,0.15918247,0.15713384,0.15477697,0.15208002,0.14900025,0.14547882,0.14143174,0.13673324,0.13118166,0.12441946,0.11570121,0.10289656,0.05410524
161520,0.16643695,0.16632777,0.16599944,0.16544954,0.16467392,0.16366649,0.16241895,0.16092030,0.15915623,0.15710818,0.15475198,0.15205578,0.14897686,0.14545637,0.14141036,0.13671309,0.13116291,0.12440236,0.11568614,0.10288430,0.05410215
161580,0.16640861,0.16629946,0.16597123,0.16542149,0.16464610,0.16363896,0.16239178,0.16089357,0.15913000,0.15708254,0.15472700,0.15203155,0.14895347,0.14543394,0.14138901,0.13669295,0.13114417,0.12438527,0.11567109,0.10287204,0.05409906
161640,0.16638029,0.16627118,0.16594304,0.16539346,0.16461830,0.16361146,0.16236464,0.16086686,0.15910380,0.15705691,0.15470204,0.15200734,0.14893011,0.14541152,0.14136766,0.13667283,0.13112544,0.12436820,0.11565605,0.10285980,0.05409598
161700,0.16635200,0.16624291,0.16591487,0.16536546,0.16459052,0.16358397,0.16233752,0.16084017,0.15907761,0.15703131,0.15467710,0.15198315,0.14890676,0.14538913,0.14134634,0.13665271,0.13110673,0.12435113,0.11564101,0.10284756,0.05409289
161760,0.16632372,0.16621467,0.16588673,0.16533747,0.16456276,0.16355651,0.16231042,0.16081350,0.15905145,0.15700573,0.15465218,0.15195898,0.14888343,0.14536675,0.14132503,0.13663262,0.13108803,0.12433408,0.11562599,0.10283533,0.05408982
161820,0.16629547,0.16618645,0.16585860,0.16530951,0.16453502,0.16352907,0.16228334,0.16078685,0.15902530,0.15698016,0.15462728,0.15193483,0.14886012,0.14534438,0.14130373,0.13661254,0.13106935,0.12431704,0.11561098,0.10282311,0.05408674
161880,0.16626724,0.16615825,0.16583050,0.16528157,0.16450731,0.16350164,0.16225627,0.16076022,0.15899918,0.15695462,0.15460239,0.15191069,0.14883683,0.14532203,0.14128245,0.13659247,0.13105068,0.12430001,0.11559597,0.10281089,0.05408367
161940,0.16623902,0.16613007,0.16580241,0.16525364,0.16447961,0.16347424,0.16222923,0.16073361,0.15897307,0.15692909,0.15457753,0.15188657,0.14881355,0.14529970,0.14126119,0.13657242,0.13103202,0.12428299,0.11558098,0.10279869,0.05408061
162000,0.16621083,0.16610191,0.16577435,0.16522574,0.16445194,0.16344686,0.16220221,0.16070702,0.15894699,0.15690359,0.15455268,0.15186247,0.14879029,0.14527739,0.14123994,0.13655238,0.13101337,0.12426598,0.11556600,0.10278649,0.05407754
162060,0.16618267,0.16607378,0.16574632,0.16519787,0.16442429,0.16341950,0.16217522,0.16068045,0.15892092,0.15687810,0.15452785,0.15183839,0.14876705,0.14525509,0.14121871,0.13653236,0.13099474,0.12424899,0.11555103,0.10277430,0.05407449
162120,0.16615452,0.16604566,0.16571830,0.16517001,0.16439665,0.16339216,0.16214824,0.16065390,0.15889488,0.15685263,0.15450304,0.15181432,0.14874382,0.14523281,0.14119749,0.13651235,0.13097612,0.12423201,0.11553607,0.10276212,0.05407143
162180,0.16612640,0.16601757,0.16569030,0.16514217,0.16436904,0.16336484,0.16212128,0.16062737,0.15886885,0.15682718,0.15447825,0.15179027,0.14872061,0.14521054,0.14117629,0.13649235,0.13095752,0.12421504,0.11552112,0.10274995,0.05406838
162240,0.16609829,0.16598950,0.16566232,0.16511435,0.16434145,0.16333754,0.16209434,0.16060086,0.15884284,0.15680175,0.15445348,0.15176624,0.14869742,0.14518829,0.14115510,0.13647237,0.13093892,0.12419809,0.11550618,0.10273779,0.05406533
162300,0.16607021,0.16596144,0.16563437,0.16508656,0.16431388,0.16331027,0.16206742,0.16057437,0.15881685,0.15677634,0.15442872,0.15174223,0.14867424,0.14516606,0.14113393,0.13645241,0.13092035,0.12418114,0.11549125,0.10272563,0.05406229
162360,0.16604214,0.16593341,0.16560643,0.16505878,0.16428633,0.16328301,0.16204052,0.16054790,0.15879088,0.15675094,0.15440398,0.15171824,0.14865108,0.14514384,0.14111277,0.13643245,0.13090178,0.12416421,0.11547633,0.10271348,0.05405925
162420,0.16601410,0.16590540,0.16557852,0.16503103,0.16425880,0.16325577,0.16201364,0.16052145,0.15876493,0.15672557,0.15437926,0.15169426,0.14862794,0.14512164,0.14109163,0.13641252,0.13088323,0.12414729,0.11546142,0.10270134,0.05405621
162480,0.16598608,0.16587741,0.16555062,0.16500329,0.16423129,0.16322855,0.16198678,0.16049502,0.15873900,0.15670021,0.15435456,0.15167030,0.14860482,0.14509945,0.14107050,0.13639259,0.13086469,0.12413038,0.11544652,0.10268921,0.05405318
162540,0.16595808,0.16584945,0.16552275,0.16497558,0.16420380,0.16320135,0.16195994,0.16046860,0.15871308,0.15667487,0.15432988,0.15164636,0.14858171,0.14507728,0.14104939,0.13637268,0.13084616,0.12411348,0.11543164,0.10267709,0.05405015
162600,0.16593010,0.16582150,0.16549490,0.16494789,0.16417634,0.16317417,0.16193312,0.16044221,0.15868719,0.15664956,0.15430522,0.15162243,0.14855862,0.14505513,0.14102830,0.13635279,0.13082765,0.12409659,0.11541676,0.10266497,0.05404712
162660,0.16590214,0.16579357,0.16546707,0.16492022,0.16414889,0.16314702,0.16190632,0.16041584,0.15866132,0.15662426,0.15428057,0.15159852,0.14853554,0.14503299,0.14100721,0.13633291,0.13080915,0.12407972,0.11540189,0.10265287,0.05404410
162720,0.16587421,0.16576567,0.16543926,0.16489257,0.16412146,0.16311988,0.16187954,0.16038949,0.15863546,0.15659897,0.15425594,0.15157463,0.14851248,0.14501087,0.14098615,0.13631304,0.13079066,0.12406286,0.11538703,0.10264077,0.05404108
162780,0.16584629,0.16573778,0.16541147,0.16486494,0.16409406,0.16309276,0.16185278,0.16036315,0.15860963,0.15657371,0.15423133,0.15155076,0.14848944,0.14498876,0.14096510,0.13629319,0.13077218,0.12404601,0.11537219,0.10262868,0.05403806
162840,0.16581839,0.16570992,0.16538370,0.16483733,0.16406667,0.16306567,0.16182604,0.16033684,0.15858381,0.15654847,0.15420674,0.15152691,0.14846642,0.14496667,0.14094406,0.13627335,0.13075372,0.12402917,0.11535735,0.10261660,0.05403505
162900,0.16579052,0.16568208,0.16535595,0.16480974,0.16403930,0.16303859,0.16179932,0.16031054,0.15855801,0.15652324,0.15418216,0.15150307,0.14844341,0.14494460,0.14092304,0.13625353,0.13073528,0.12401234,0.11534252,0.10260452,0.05403204
162960,0.16576267,0.16565425,0.16532822,0.16478217,0.16401196,0.16301154,0.16177262,0.16028427,0.15853223,0.15649803,0.15415761,0.15147925,0.14842042,0.14492254,0.14090204,0.13623372,0.13071684,0.12399552,0.11532770,0.10259246,0.05402904
163020,0.16573483,0.16562645,0.16530052,0.16475462,0.16398463,0.16298450,0.16174594,0.16025801,0.15850647,0.15647285,0.15413307,0.15145545,0.14839745,0.14490050,0.14088105,0.13621392,0.13069842,0.12397872,0.11531290,0.10258040,0.05402604
163080,0.16570702,0.16559867,0.16527283,0.16472710,0.16395733,0.16295748,0.16171928,0.16023178,0.15848073,0.15644768,0.15410855,0.15143166,0.14837449,0.14487847,0.14086007,0.13619414,0.13068001,0.12396193,0.11529810,0.10256835,0.05402304
163140,0.16567923,0.16557091,0.16524517,0.16469959,0.16393005,0.16293049,0.16169264,0.16020556,0.15845501,0.15642252,0.15408405,0.15140789,0.14835155,0.14485646,0.14083911,0.13617437,0.13066161,0.12394515,0.11528332,0.10255631,0.05402004
163200,0.16565146,0.16554317,0.16521752,0.16467210,0.16390278,0.16290351,0.16166602,0.16017936,0.15842931,0.15639739,0.15405956,0.15138414,0.14832862,0.14483447,0.14081817,0.13615462,0.13064323,0.12392838,0.11526854,0.10254427,0.05401705
163260,0.16562371,0.16551545,0.16518990,0.16464464,0.16387554,0.16287656,0.16163942,0.16015318,0.15840362,0.15637228,0.15403510,0.15136041,0.14830572,0.14481249,0.14079724,0.13613488,0.13062486,0.12391162,0.11525377,0.10253225,0.05401407
163320,0.16559598,0.16548776,0.16516230,0.16461719,0.16384832,0.16284962,0.16161283,0.16012702,0.15837796,0.15634718,0.15401065,0.15133669,0.14828283,0.14479053,0.14077632,0.13611515,0.13060650,0.12389488,0.11523902,0.10252023,0.05401108
163380,0.16556827,0.16546008,0.16513471,0.16458977,0.16382111,0.16282270,0.16158627,0.16010089,0.15835231,0.15632210,0.15398622,0.15131300,0.14825995,0.14476858,0.14075542,0.13609544,0.13058816,0.12387815,0.11522427,0.10250822,0.05400810
163440,0.16554058,0.16543242,0.16510715,0.16456236,0.16379393,0.16279581,0.16155973,0.16007477,0.15832669,0.15629704,0.15396181,0.15128932,0.14823709,0.14474665,0.14073454,0.13607575,0.13056983,0.12386142,0.11520954,0.10249622,0.05400513
163500,0.16551292,0.16540479,0.16507961,0.16453498,0.16376677,0.16276893,0.16153321,0.16004866,0.15830108,0.15627200,0.15393741,0.15126565,0.14821425,0.14472474,0.14071367,0.13605606,0.13055151,0.12384472,0.11519481,0.10248423,0.05400215
163560,0.16548527,0.16537717,0.16505209,0.16450761,0.16373963,0.16274208,0.16150670,0.16002258,0.15827549,0.15624698,0.15391304,0.15124200,0.14819143,0.14470284,0.14069281,0.13603639,0.13053320,0.12382802,0.11518010,0.10247224,0.05399918
163620,0.16545764,0.16534958,0.16502459,0.16448027,0.16371250,0.16271524,0.16148022,0.15999652,0.15824992,0.15622198,0.15388868,0.15121838,0.14816862,0.14468096,0.14067197,0.13601674,0.13051491,0.12381133,0.11516539,0.10246026,0.05399622
163680,0.16543004,0.16532200,0.16499711,0.16445295,0.16368540,0.16268842,0.16145376,0.15997048,0.15822437,0.15619699,0.15386434,0.15119476,0.14814583,0.14465909,0.14065115,0.13599710,0.13049663,0.12379466,0.11515070,0.10244830,0.05399326
163740,0.16540245,0.16529445,0.16496965,0.16442564,0.16365832,0.16266163,0.16142731,0.15994445,0.15819884,0.15617203,0.15384001,0.15117117,0.14812305,0.14463724,0.14063034,0.13597747,0.13047837,0.12377799,0.11513601,0.10243634,0.05399030
163800,0.16537489,0.16526692,0.16494221,0.16439836,0.16363126,0.16263485,0.16140089,0.15991845,0.15817332,0.15614708,0.15381571,0.15114759,0.14810030,0.14461540,0.14060954,0.13595786,0.13046011,0.12376134,0.11512134,0.10242438,0.05398734
163860,0.16534734,0.16523940,0.16491479,0.16437110,0.16360422,0.16260810,0.16137448,0.15989246,0.15814783,0.15612215,0.15379142,0.15112403,0.14807755,0.14459358,0.14058876,0.13593826,0.13044187,0.12374470,0.11510667,0.10241244,0.05398439
